ID,Relationship,Target_ID
HAO:0000371,is_a,HAO:0000146
HAO:0000371,BFO:0000050,HAO:0000234
HAO:0000373,is_a,HAO:0000936
HAO:0000373,BFO:0000050,HAO:0000371
HAO:0000374,is_a,HAO:0000011
HAO:0000374,BFO:0000050,HAO:0000626
HAO:0000375,is_a,HAO:0000041
HAO:0000375,BFO:0000050,HAO:0000182
HAO:0000376,is_a,HAO:0001587
HAO:0000376,BFO:0000050,HAO:0000453
HAO:0000377,is_a,HAO:0001551
HAO:0000377,HAO:attached_to,HAO:0000112
HAO:0000377,HAO:attached_to,HAO:0000804
HAO:0000378,is_a,HAO:0000978
HAO:0000378,BFO:0000050,HAO:0000020
HAO:0000379,is_a,HAO:0000024
HAO:0000379,BFO:0000050,HAO:0000895
HAO:0000380,is_a,HAO:0000143
HAO:0000380,BFO:0000050,HAO:0000238
HAO:0000381,is_a,HAO:0000909
HAO:0000381,BFO:0000050,HAO:0000312
HAO:0000382,is_a,HAO:0000221
HAO:0000382,BFO:0000050,HAO:0000395
HAO:0000383,is_a,HAO:0000041
HAO:0000383,BFO:0000050,HAO:0000312
HAO:0000384,is_a,HAO:0001392
HAO:0000384,HAO:attached_to,HAO:0000385
HAO:0000384,HAO:attached_to,HAO:0000291
HAO:0000385,is_a,HAO:0000909
HAO:0000385,BFO:0000050,HAO:0001084
HAO:0000386,is_a,HAO:0000909
HAO:0000386,BFO:0000050,HAO:0000713
HAO:0000387,is_a,HAO:0000142
HAO:0000387,BFO:0000050,HAO:0000386
HAO:0000388,is_a,HAO:0001392
HAO:0000388,HAO:attached_to,HAO:0000386
HAO:0000388,HAO:attached_to,HAO:0001084
HAO:0000389,is_a,HAO:0000041
HAO:0000389,BFO:0000050,HAO:0000312
HAO:0000390,is_a,HAO:0000188
HAO:0000390,BFO:0000050,HAO:0000626
HAO:0000394,is_a,HAO:0002299
HAO:0000394,BFO:0000050,HAO:0000400
HAO:0000395,is_a,HAO:0000909
HAO:0000395,BFO:0000050,HAO:0000312
HAO:0000396,is_a,HAO:0001392
HAO:0000396,HAO:attached_to,HAO:0000395
HAO:0000396,HAO:attached_to,HAO:0000382
HAO:0000397,is_a,HAO:0000988
HAO:0000397,BFO:0000050,HAO:0000182
HAO:0000398,is_a,HAO:0000041
HAO:0000398,BFO:0000050,HAO:0000397
HAO:0000399,is_a,HAO:0000494
HAO:0000399,BFO:0000050,HAO:0000630
HAO:0000400,is_a,HAO:0001089
HAO:0000400,BFO:0000050,HAO:0000630
HAO:0000402,is_a,HAO:0000041
HAO:0000402,BFO:0000050,HAO:0001090
HAO:0000403,is_a,HAO:0000909
HAO:0000403,RO:0002220,HAO:0000225
HAO:0000403,BFO:0000050,HAO:0000882
HAO:0000404,is_a,HAO:0000909
HAO:0000404,BFO:0000050,HAO:0000603
HAO:0000405,is_a,HAO:0000012
HAO:0000406,is_a,HAO:0000188
HAO:0000406,BFO:0000050,HAO:0001044
HAO:0000407,is_a,HAO:0000005
HAO:0000407,BFO:0000050,HAO:0000670
HAO:0000408,is_a,HAO:0002229
HAO:0000408,BFO:0000050,HAO:0000409
HAO:0000409,is_a,HAO:0000146
HAO:0000409,BFO:0000050,HAO:0000639
HAO:0000410,is_a,HAO:0001425
HAO:0000410,BFO:0000050,HAO:0000626
HAO:0000411,is_a,HAO:0000146
HAO:0000411,BFO:0000050,HAO:0000234
HAO:0000412,is_a,HAO:0001218
HAO:0000412,BFO:0000050,HAO:0000234
HAO:0000413,is_a,HAO:0000188
HAO:0000413,BFO:0000050,HAO:0000411
HAO:0000414,is_a,HAO:0000978
HAO:0000414,BFO:0000050,HAO:0000234
HAO:0000416,is_a,HAO:0000829
HAO:0000416,BFO:0000050,HAO:0001727
HAO:0000417,is_a,HAO:0001525
HAO:0000417,BFO:0000050,HAO:0000909
HAO:0000418,is_a,HAO:0000041
HAO:0000418,BFO:0000050,HAO:0000909
HAO:0000419,is_a,HAO:0001586
HAO:0000419,BFO:0000050,HAO:0000672
HAO:0000420,is_a,HAO:0000990
HAO:0000421,is_a,HAO:0000011
HAO:0000422,is_a,HAO:0000146
HAO:0000422,BFO:0000050,HAO:0001044
HAO:0000425,is_a,HAO:0000978
HAO:0000425,BFO:0000050,HAO:0000572
HAO:0000426,is_a,HAO:0000146
HAO:0000427,is_a,HAO:0000024
HAO:0000427,BFO:0000050,HAO:0000505
HAO:0000428,is_a,HAO:0000899
HAO:0000428,BFO:0000050,HAO:0000603
HAO:0000429,is_a,HAO:0000718
HAO:0000429,BFO:0000050,HAO:0001077
HAO:0000430,is_a,HAO:0000146
HAO:0000430,BFO:0000050,HAO:0001077
HAO:0000431,is_a,HAO:0002299
HAO:0000431,BFO:0000050,HAO:0000217
HAO:0000432,is_a,HAO:0001938
HAO:0000433,is_a,HAO:0001392
HAO:0000433,HAO:attached_to,HAO:0000707
HAO:0000434,is_a,HAO:0000221
HAO:0000435,is_a,HAO:0001784
HAO:0000435,HAO:attached_to,HAO:0000542
HAO:0000435,HAO:attached_to,HAO:0001791
HAO:0000436,is_a,HAO:0000909
HAO:0000436,BFO:0000050,HAO:0000421
HAO:0000437,is_a,HAO:0000436
HAO:0000437,BFO:0000050,HAO:0001015
HAO:0000437,BFO:0000050,HAO:0000576
HAO:0000438,is_a,HAO:0000146
HAO:0000438,BFO:0000050,HAO:0000909
HAO:0000439,is_a,HAO:0000188
HAO:0000439,BFO:0000050,HAO:0000316
HAO:0000440,is_a,HAO:0000909
HAO:0000440,BFO:0000050,HAO:0000047
HAO:0000441,is_a,HAO:0001392
HAO:0000441,HAO:attached_to,HAO:0000703
HAO:0000442,is_a,HAO:0001223
HAO:0000442,HAO:attached_to,HAO:0000047
HAO:0000443,is_a,HAO:0001392
HAO:0000443,HAO:attached_to,HAO:0000386
HAO:0000444,is_a,HAO:0001551
HAO:0000444,HAO:attached_to,HAO:0000450
HAO:0000445,is_a,HAO:0001094
HAO:0000446,is_a,HAO:0000188
HAO:0000446,BFO:0000050,HAO:0000981
HAO:0000447,is_a,HAO:0000146
HAO:0000447,BFO:0000050,HAO:0000312
HAO:0000449,is_a,HAO:0000375
HAO:0000449,BFO:0000050,HAO:0000397
HAO:0000450,is_a,HAO:0000683
HAO:0000450,BFO:0000050,HAO:0000453
HAO:0000452,is_a,HAO:0000041
HAO:0000452,BFO:0000050,HAO:0000639
HAO:0000453,is_a,HAO:0000041
HAO:0000453,BFO:0000050,HAO:0000639
HAO:0000454,is_a,HAO:0001766
HAO:0000454,HAO:attached_to,HAO:0000300
HAO:0000454,HAO:attached_to,HAO:0000456
HAO:0000455,is_a,HAO:0002299
HAO:0000455,BFO:0000050,HAO:0000456
HAO:0000456,is_a,HAO:0000909
HAO:0000456,BFO:0000050,HAO:0000639
HAO:0000457,is_a,HAO:0001587
HAO:0000457,BFO:0000050,HAO:0000513
HAO:0000459,is_a,HAO:0000012
HAO:0000460,is_a,HAO:0000015
HAO:0000460,is_a,HAO:0000462
HAO:0000461,is_a,HAO:0000462
HAO:0000462,is_a,HAO:0000988
HAO:0000462,BFO:0000050,HAO:0000459
HAO:0000463,is_a,HAO:0001015
HAO:0000463,is_a,HAO:0000462
HAO:0000464,is_a,HAO:0001392
HAO:0000464,HAO:attached_to,HAO:0000047
HAO:0000464,HAO:attached_to,HAO:0001873
HAO:0000465,is_a,HAO:0000142
HAO:0000465,BFO:0000050,HAO:0000075
HAO:0000466,is_a,HAO:0000146
HAO:0000466,BFO:0000050,HAO:0000575
HAO:0000467,is_a,HAO:0000829
HAO:0000467,BFO:0000050,HAO:0000862
HAO:0000468,is_a,HAO:0000146
HAO:0000468,BFO:0000050,HAO:0000155
HAO:0000469,is_a,HAO:0000164
HAO:0000469,BFO:0000050,HAO:0000572
HAO:0000470,is_a,HAO:0000146
HAO:0000470,BFO:0000050,HAO:0000176
HAO:0000471,is_a,HAO:0000188
HAO:0000471,BFO:0000050,HAO:0000060
HAO:0000472,is_a,HAO:0002044
HAO:0000472,HAO:attached_to,HAO:0000707
HAO:0000472,HAO:attached_to,HAO:0000386
HAO:0000473,is_a,HAO:0002042
HAO:0000473,HAO:attached_to,HAO:0000385
HAO:0000473,HAO:attached_to,HAO:0000703
HAO:0000474,is_a,HAO:0000418
HAO:0000474,BFO:0000050,HAO:0000575
HAO:0000475,is_a,HAO:0000142
HAO:0000475,BFO:0000050,HAO:0000547
HAO:0000476,is_a,HAO:0001111
HAO:0000476,HAO:attached_to,HAO:0000547
HAO:0000476,HAO:attached_to,HAO:0001130
HAO:0000477,is_a,HAO:0000829
HAO:0000477,BFO:0000050,HAO:0000160
HAO:0000478,is_a,HAO:0001713
HAO:0000478,HAO:attached_to,HAO:0000587
HAO:0000478,HAO:attached_to,HAO:0000621
HAO:0000480,is_a,HAO:0000008
HAO:0000480,BFO:0000050,HAO:0000234
HAO:0000481,is_a,HAO:0000661
HAO:0000483,is_a,HAO:0000146
HAO:0000483,BFO:0000050,HAO:0000837
HAO:0000484,is_a,HAO:0000146
HAO:0000484,BFO:0000050,HAO:0000862
HAO:0000485,is_a,HAO:0000146
HAO:0000485,BFO:0000050,HAO:0001248
HAO:0000486,is_a,HAO:0000864
HAO:0000487,is_a,HAO:0000188
HAO:0000487,BFO:0000050,HAO:0000915
HAO:0000488,is_a,HAO:0000718
HAO:0000488,BFO:0000050,HAO:0000574
HAO:0000489,is_a,HAO:0001112
HAO:0000489,HAO:attached_to,HAO:0000997
HAO:0000489,HAO:attached_to,HAO:0000939
HAO:0000490,is_a,HAO:0001113
HAO:0000491,is_a,HAO:0000241
HAO:0000491,BFO:0000050,HAO:0000053
HAO:0000492,is_a,HAO:0000142
HAO:0000492,BFO:0000050,HAO:0000786
HAO:0000493,is_a,HAO:0000146
HAO:0000493,BFO:0000050,HAO:0001426
HAO:0000494,is_a,HAO:0000144
HAO:0000494,BFO:0000050,HAO:0001015
HAO:0000494,BFO:0000050,HAO:0000576
HAO:0000495,is_a,HAO:0000929
HAO:0000495,BFO:0000050,HAO:0000494
HAO:0000496,is_a,HAO:0000041
HAO:0000496,BFO:0000050,HAO:0000453
HAO:0000497,is_a,HAO:0000188
HAO:0000497,BFO:0000050,HAO:0000862
HAO:0000498,is_a,HAO:0001586
HAO:0000498,BFO:0000050,HAO:0000265
HAO:0000499,is_a,HAO:0000188
HAO:0000499,BFO:0000050,HAO:0000587
HAO:0000500,is_a,HAO:0001766
HAO:0000500,HAO:attached_to,HAO:0001739
HAO:0000500,HAO:attached_to,HAO:0000300
HAO:0000501,is_a,HAO:0000041
HAO:0000501,BFO:0000050,HAO:0001096
HAO:0000502,is_a,HAO:0000146
HAO:0000502,BFO:0000050,HAO:0000316
HAO:0000503,is_a,HAO:0001586
HAO:0000504,is_a,HAO:0000978
HAO:0000504,BFO:0000050,HAO:0000234
HAO:0000505,is_a,HAO:0000374
HAO:0000506,is_a,HAO:0000144
HAO:0000506,RO:0002220,HAO:0000234
HAO:0000506,BFO:0000050,HAO:0000639
HAO:0000507,is_a,HAO:0000142
HAO:0000507,BFO:0000050,HAO:0000506
HAO:0000508,is_a,HAO:0000220
HAO:0000508,BFO:0000050,HAO:0000506
HAO:0000509,is_a,HAO:0000375
HAO:0000509,BFO:0000050,HAO:0000397
HAO:0000510,is_a,HAO:0001586
HAO:0000510,BFO:0000050,HAO:0000909
HAO:0000511,is_a,HAO:0000903
HAO:0000511,BFO:0000050,HAO:0001191
HAO:0000512,is_a,HAO:0000076
HAO:0000512,BFO:0000050,HAO:0000351
HAO:0000513,is_a,HAO:0000144
HAO:0000513,is_a,HAO:0000041
HAO:0000513,BFO:0000050,HAO:0000452
HAO:0000514,is_a,HAO:0000375
HAO:0000514,BFO:0000050,HAO:0000397
HAO:0000515,is_a,HAO:0000683
HAO:0000515,BFO:0000050,HAO:0000513
HAO:0000516,is_a,HAO:0001392
HAO:0000516,HAO:attached_to,HAO:0000047
HAO:0000516,HAO:attached_to,HAO:0000238
HAO:0000517,is_a,HAO:0002045
HAO:0000517,HAO:attached_to,HAO:0002033
HAO:0000517,HAO:attached_to,HAO:0000385
HAO:0000518,is_a,HAO:0000417
HAO:0000518,BFO:0000050,HAO:0001994
HAO:0000519,is_a,HAO:0001095
HAO:0000520,is_a,HAO:0000146
HAO:0000520,BFO:0000050,HAO:0000575
HAO:0000521,is_a,HAO:0001111
HAO:0000521,HAO:attached_to,HAO:0000547
HAO:0000521,HAO:attached_to,HAO:0001130
HAO:0000522,is_a,HAO:0001586
HAO:0000522,BFO:0000050,HAO:0000575
HAO:0000523,is_a,HAO:0000978
HAO:0000523,BFO:0000050,HAO:0000575
HAO:0000524,is_a,HAO:0001713
HAO:0000524,HAO:attached_to,HAO:0000587
HAO:0000524,HAO:attached_to,HAO:0000621
HAO:0000525,is_a,HAO:0000241
HAO:0000525,BFO:0000050,HAO:0000566
HAO:0000526,is_a,HAO:0000661
HAO:0000528,is_a,HAO:0001113
HAO:0000528,HAO:attached_to,HAO:0000825
HAO:0000528,HAO:attached_to,HAO:0001122
HAO:0000528,BFO:0000050,HAO:0000874
HAO:0000529,is_a,HAO:0000864
HAO:0000531,is_a,HAO:0000909
HAO:0000531,BFO:0000050,HAO:0000091
HAO:0000532,is_a,HAO:0000978
HAO:0000532,BFO:0000050,HAO:0000777
HAO:0000533,is_a,HAO:0001392
HAO:0000533,HAO:attached_to,HAO:0000047
HAO:0000533,HAO:attached_to,HAO:0000238
HAO:0000535,is_a,HAO:0000146
HAO:0000535,BFO:0000050,HAO:0000228
HAO:0000536,is_a,HAO:0000418
HAO:0000536,BFO:0000050,HAO:0000539
HAO:0000537,is_a,HAO:0000899
HAO:0000537,BFO:0000050,HAO:0000566
HAO:0000538,is_a,HAO:0000978
HAO:0000538,BFO:0000050,HAO:0000557
HAO:0000539,is_a,HAO:0000299
HAO:0000539,BFO:0000050,HAO:0000566
HAO:0000540,is_a,HAO:0000417
HAO:0000540,BFO:0000050,HAO:0000566
HAO:0000541,is_a,HAO:0000303
HAO:0000541,BFO:0000050,HAO:0000566
HAO:0000542,is_a,HAO:0000171
HAO:0000542,BFO:0000050,HAO:0000583
HAO:0000543,is_a,HAO:0000082
HAO:0000543,BFO:0000050,HAO:0000557
HAO:0000544,is_a,HAO:0001828
HAO:0000544,HAO:attached_to,HAO:0000581
HAO:0000544,HAO:attached_to,HAO:0000635
HAO:0000545,is_a,HAO:0000244
HAO:0000545,BFO:0000050,HAO:0000557
HAO:0000546,is_a,HAO:0000245
HAO:0000546,BFO:0000050,HAO:0000557
HAO:0000547,is_a,HAO:0000364
HAO:0000547,BFO:0000050,HAO:0000557
HAO:0000548,is_a,HAO:0000142
HAO:0000548,BFO:0000050,HAO:0000547
HAO:0000549,is_a,HAO:0000366
HAO:0000549,BFO:0000050,HAO:0000557
HAO:0000550,is_a,HAO:0001786
HAO:0000550,HAO:attached_to,HAO:0000635
HAO:0000550,HAO:attached_to,HAO:0000547
HAO:0000551,is_a,HAO:0001789
HAO:0000551,BFO:0000050,HAO:0000583
HAO:0000552,is_a,HAO:0001712
HAO:0000552,HAO:attached_to,HAO:0000586
HAO:0000552,HAO:attached_to,HAO:0000547
HAO:0000553,is_a,HAO:0000978
HAO:0000553,BFO:0000050,HAO:0000555
HAO:0000554,is_a,HAO:0001395
HAO:0000554,BFO:0000050,HAO:0000555
HAO:0000555,is_a,HAO:0000909
HAO:0000555,BFO:0000050,HAO:0000883
HAO:0000556,is_a,HAO:0000146
HAO:0000556,is_a,HAO:0000650
HAO:0000556,BFO:0000050,HAO:0000583
HAO:0000557,is_a,HAO:0000909
HAO:0000557,BFO:0000050,HAO:0000583
HAO:0000558,is_a,HAO:0000716
HAO:0000558,BFO:0000050,HAO:0000583
HAO:0000559,is_a,HAO:0000188
HAO:0000559,BFO:0000050,HAO:0000566
HAO:0000560,is_a,HAO:0000296
HAO:0000560,BFO:0000050,HAO:0000566
HAO:0000562,is_a,HAO:0000146
HAO:0000562,BFO:0000050,HAO:0000566
HAO:0000563,is_a,HAO:0001784
HAO:0000563,HAO:attached_to,HAO:0000542
HAO:0000563,HAO:attached_to,HAO:0000566
HAO:0000564,is_a,HAO:0001786
HAO:0000564,HAO:attached_to,HAO:0000635
HAO:0000564,HAO:attached_to,HAO:0000566
HAO:0000565,is_a,HAO:0001566
HAO:0000565,HAO:attached_to,HAO:0001631
HAO:0000565,HAO:attached_to,HAO:0000566
HAO:0000566,is_a,HAO:0000146
HAO:0000566,BFO:0000050,HAO:0000557
HAO:0000567,is_a,HAO:0000909
HAO:0000567,BFO:0000050,HAO:0000883
HAO:0000568,is_a,HAO:0000146
HAO:0000568,BFO:0000050,HAO:0000574
HAO:0000569,is_a,HAO:0000978
HAO:0000569,BFO:0000050,HAO:0000575
HAO:0000570,is_a,HAO:0000978
HAO:0000570,BFO:0000050,HAO:0000575
HAO:0000572,is_a,HAO:0000146
HAO:0000572,BFO:0000050,HAO:0000556
HAO:0000573,is_a,HAO:0001718
HAO:0000573,HAO:attached_to,HAO:0000603
HAO:0000573,HAO:attached_to,HAO:0000556
HAO:0000574,is_a,HAO:0001229
HAO:0000574,BFO:0000050,HAO:0000572
HAO:0000575,is_a,HAO:0001676
HAO:0000575,BFO:0000050,HAO:0000556
HAO:0000576,is_a,HAO:0000041
HAO:0000576,BFO:0000050,HAO:0000012
HAO:0000577,is_a,HAO:0001714
HAO:0000577,HAO:attached_to,HAO:0000592
HAO:0000577,HAO:attached_to,HAO:0001708
HAO:0000578,is_a,HAO:0001786
HAO:0000578,HAO:attached_to,HAO:0000557
HAO:0000578,HAO:attached_to,HAO:0000635
HAO:0000579,is_a,HAO:0001113
HAO:0000579,HAO:attached_to,HAO:0001122
HAO:0000579,HAO:attached_to,HAO:0000557
HAO:0000580,is_a,HAO:0000309
HAO:0000580,BFO:0000050,HAO:0000583
HAO:0000581,is_a,HAO:0000962
HAO:0000581,BFO:0000050,HAO:0000583
HAO:0000582,is_a,HAO:0000950
HAO:0000582,BFO:0000050,HAO:0001015
HAO:0000582,BFO:0000050,HAO:0000576
HAO:0000583,is_a,HAO:0001013
HAO:0000583,BFO:0000050,HAO:0000883
HAO:0000584,is_a,HAO:0001035
HAO:0000584,BFO:0000050,HAO:0000583
HAO:0000586,is_a,HAO:0000171
HAO:0000586,BFO:0000050,HAO:0000630
HAO:0000587,is_a,HAO:0000228
HAO:0000587,BFO:0000050,HAO:0000399
HAO:0000588,is_a,HAO:0000082
HAO:0000588,BFO:0000050,HAO:0000605
HAO:0000589,is_a,HAO:0001723
HAO:0000589,HAO:attached_to,HAO:0000629
HAO:0000589,HAO:attached_to,HAO:0000587
HAO:0000590,is_a,HAO:0000244
HAO:0000590,BFO:0000050,HAO:0000605
HAO:0000591,is_a,HAO:0000245
HAO:0000591,BFO:0000050,HAO:0000605
HAO:0000592,is_a,HAO:0000364
HAO:0000592,BFO:0000050,HAO:0000605
HAO:0000593,is_a,HAO:0000142
HAO:0000593,BFO:0000050,HAO:0000592
HAO:0000594,is_a,HAO:0000366
HAO:0000594,BFO:0000050,HAO:0000605
HAO:0000596,is_a,HAO:0001713
HAO:0000596,BFO:0000050,HAO:0000630
HAO:0000597,is_a,HAO:0001724
HAO:0000597,HAO:attached_to,HAO:0000592
HAO:0000597,HAO:attached_to,HAO:0001139
HAO:0000598,is_a,HAO:0001675
HAO:0000598,HAO:attached_to,HAO:0000035
HAO:0000598,HAO:attached_to,HAO:0000592
HAO:0000599,is_a,HAO:0000822
HAO:0000599,BFO:0000050,HAO:0000625
HAO:0000600,is_a,HAO:0000146
HAO:0000600,BFO:0000050,HAO:0000603
HAO:0000601,is_a,HAO:0000978
HAO:0000601,BFO:0000050,HAO:0000576
HAO:0000602,is_a,HAO:0001724
HAO:0000602,HAO:attached_to,HAO:0000603
HAO:0000602,HAO:attached_to,HAO:0001139
HAO:0000603,is_a,HAO:0000092
HAO:0000603,BFO:0000050,HAO:0000630
HAO:0000604,is_a,HAO:0000909
HAO:0000604,BFO:0000050,HAO:0000576
HAO:0000605,is_a,HAO:0000146
HAO:0000605,BFO:0000050,HAO:0000604
HAO:0000606,is_a,HAO:0000716
HAO:0000606,BFO:0000050,HAO:0000182
HAO:0000607,is_a,HAO:0000720
HAO:0000607,BFO:0000050,HAO:0000621
HAO:0000608,is_a,HAO:0000146
HAO:0000608,BFO:0000050,HAO:0000621
HAO:0000609,is_a,HAO:0000188
HAO:0000609,BFO:0000050,HAO:0000621
HAO:0000610,is_a,HAO:0000188
HAO:0000610,BFO:0000050,HAO:0000605
HAO:0000611,is_a,HAO:0000296
HAO:0000611,BFO:0000050,HAO:0000621
HAO:0000612,is_a,HAO:0000723
HAO:0000612,BFO:0000050,HAO:0000621
HAO:0000613,is_a,HAO:0000724
HAO:0000613,BFO:0000050,HAO:0000621
HAO:0000614,is_a,HAO:0000725
HAO:0000614,BFO:0000050,HAO:0000621
HAO:0000615,is_a,HAO:0000146
HAO:0000615,BFO:0000050,HAO:0000621
HAO:0000616,is_a,HAO:0001712
HAO:0000616,BFO:0000050,HAO:0000630
HAO:0000617,is_a,HAO:0001718
HAO:0000617,BFO:0000050,HAO:0000630
HAO:0000618,is_a,HAO:0001723
HAO:0000618,HAO:attached_to,HAO:0000629
HAO:0000618,HAO:attached_to,HAO:0000621
HAO:0000619,is_a,HAO:0001724
HAO:0000619,HAO:attached_to,HAO:0000621
HAO:0000619,HAO:attached_to,HAO:0001139
HAO:0000620,is_a,HAO:0001566
HAO:0000620,BFO:0000050,HAO:0000630
HAO:0000621,is_a,HAO:0000146
HAO:0000621,BFO:0000050,HAO:0000605
HAO:0000623,is_a,HAO:0000146
HAO:0000623,BFO:0000050,HAO:0000625
HAO:0000624,is_a,HAO:0000188
HAO:0000624,BFO:0000050,HAO:0000625
HAO:0000625,is_a,HAO:0000146
HAO:0000625,BFO:0000050,HAO:0000603
HAO:0000626,is_a,HAO:0000041
HAO:0000626,is_a,HAO:0000988
HAO:0000626,BFO:0000050,HAO:0000015
HAO:0000626,BFO:0000050,HAO:0000012
HAO:0000627,is_a,HAO:0000082
HAO:0000627,BFO:0000050,HAO:0000604
HAO:0000628,is_a,HAO:0000309
HAO:0000628,BFO:0000050,HAO:0000605
HAO:0000629,is_a,HAO:0000962
HAO:0000629,BFO:0000050,HAO:0000630
HAO:0000630,is_a,HAO:0001013
HAO:0000630,BFO:0000050,HAO:0000883
HAO:0000631,is_a,HAO:0001017
HAO:0000631,BFO:0000050,HAO:0000399
HAO:0000632,is_a,HAO:0000299
HAO:0000632,BFO:0000050,HAO:0000621
HAO:0000633,is_a,HAO:0000912
HAO:0000633,BFO:0000050,HAO:0000605
HAO:0000634,is_a,HAO:0000303
HAO:0000634,BFO:0000050,HAO:0000621
HAO:0000635,is_a,HAO:0000228
HAO:0000635,BFO:0000050,HAO:0000636
HAO:0000636,is_a,HAO:0000494
HAO:0000636,BFO:0000050,HAO:0000583
HAO:0000637,is_a,HAO:0000241
HAO:0000637,BFO:0000050,HAO:0000575
HAO:0000638,is_a,HAO:0001146
HAO:0000639,is_a,HAO:0000041
HAO:0000639,BFO:0000050,HAO:0000397
HAO:0000640,is_a,HAO:0000933
HAO:0000641,is_a,HAO:0000043
HAO:0000641,BFO:0000050,HAO:0000012
HAO:0000642,is_a,HAO:0000142
HAO:0000642,BFO:0000050,HAO:0000603
HAO:0000643,is_a,HAO:0001466
HAO:0000643,HAO:attached_to,HAO:0000327
HAO:0000643,HAO:attached_to,HAO:0001043
HAO:0000643,HAO:attached_to,HAO:0001017
HAO:0000643,BFO:0000050,HAO:0000494
HAO:0000644,is_a,HAO:0000146
HAO:0000644,BFO:0000050,HAO:0000853
HAO:0000645,is_a,HAO:0000899
HAO:0000645,BFO:0000050,HAO:0000853
HAO:0000646,is_a,HAO:0000978
HAO:0000646,BFO:0000050,HAO:0000853
HAO:0000647,is_a,HAO:0001586
HAO:0000647,BFO:0000050,HAO:0000575
HAO:0000648,BFO:0000050,HAO:0000909
HAO:0000648,BFO:0000050,HAO:0000510
HAO:0000649,is_a,HAO:0001525
HAO:0000649,BFO:0000050,HAO:0000583
HAO:0000650,is_a,HAO:0000146
HAO:0000650,BFO:0000050,HAO:0001015
HAO:0000650,BFO:0000050,HAO:0001013
HAO:0000651,is_a,HAO:0000146
HAO:0000651,BFO:0000050,HAO:0001994
HAO:0000652,is_a,HAO:0000146
HAO:0000652,BFO:0000050,HAO:0000234
HAO:0000653,is_a,HAO:0000188
HAO:0000653,BFO:0000050,HAO:0000234
HAO:0000654,is_a,HAO:0000353
HAO:0000654,BFO:0000050,HAO:0000790
HAO:0000655,is_a,HAO:0000241
HAO:0000655,BFO:0000050,HAO:0000658
HAO:0000656,is_a,HAO:0000978
HAO:0000656,BFO:0000050,HAO:0000658
HAO:0000658,is_a,HAO:0000146
HAO:0000658,BFO:0000050,HAO:0000397
HAO:0000659,is_a,HAO:0000142
HAO:0000659,BFO:0000050,HAO:0001015
HAO:0000660,is_a,HAO:0000241
HAO:0000660,BFO:0000050,HAO:0000234
HAO:0000661,is_a,HAO:0000055
HAO:0000661,BFO:0000050,HAO:0000234
HAO:0000662,is_a,HAO:0000008
HAO:0000662,BFO:0000050,HAO:0001077
HAO:0000664,is_a,HAO:0000978
HAO:0000664,BFO:0000050,HAO:0000234
HAO:0000666,is_a,HAO:0000024
HAO:0000666,BFO:0000050,HAO:0000217
HAO:0000668,is_a,HAO:0000909
HAO:0000668,BFO:0000050,HAO:0000182
HAO:0000670,is_a,HAO:0000345
HAO:0000671,is_a,HAO:0000909
HAO:0000671,BFO:0000050,HAO:0000820
HAO:0000672,is_a,HAO:0000510
HAO:0000673,is_a,HAO:0000163
HAO:0000673,BFO:0000050,HAO:0000234
HAO:0000675,is_a,HAO:0000188
HAO:0000675,BFO:0000050,HAO:0000506
HAO:0000676,is_a,HAO:0000417
HAO:0000676,BFO:0000050,HAO:0000506
HAO:0000677,is_a,HAO:0001586
HAO:0000677,BFO:0000050,HAO:0000672
HAO:0000678,is_a,HAO:0000005
HAO:0000678,BFO:0000050,HAO:0000324
HAO:0000679,is_a,HAO:0000041
HAO:0000679,is_a,HAO:0000144
HAO:0000679,BFO:0000050,HAO:0001768
HAO:0000680,is_a,HAO:0000041
HAO:0000680,BFO:0000050,HAO:0000679
HAO:0000681,is_a,HAO:0000933
HAO:0000682,is_a,HAO:0000146
HAO:0000682,BFO:0000050,HAO:0000958
HAO:0000683,is_a,HAO:0000041
HAO:0000683,BFO:0000050,HAO:0000452
HAO:0000684,is_a,HAO:0000899
HAO:0000684,BFO:0000050,HAO:0000605
HAO:0000685,is_a,HAO:0000978
HAO:0000685,BFO:0000050,HAO:0000605
HAO:0000686,is_a,HAO:0001587
HAO:0000686,BFO:0000050,HAO:0000453
HAO:0000687,is_a,HAO:0001551
HAO:0000687,HAO:attached_to,HAO:0000686
HAO:0000687,HAO:attached_to,HAO:0000804
HAO:0000688,is_a,HAO:0000829
HAO:0000688,BFO:0000050,HAO:0000234
HAO:0000689,is_a,HAO:0000146
HAO:0000689,BFO:0000050,HAO:0000316
HAO:0000690,is_a,HAO:0000188
HAO:0000690,BFO:0000050,HAO:0000397
HAO:0000691,is_a,HAO:0000146
HAO:0000691,BFO:0000050,HAO:0000689
HAO:0000692,is_a,HAO:0000146
HAO:0000692,BFO:0000050,HAO:0000386
HAO:0000693,is_a,HAO:0000146
HAO:0000693,BFO:0000050,HAO:0000386
HAO:0000694,is_a,HAO:0000938
HAO:0000694,BFO:0000050,HAO:0000575
HAO:0000695,is_a,HAO:0000146
HAO:0000695,BFO:0000050,HAO:0000575
HAO:0000696,is_a,HAO:0000146
HAO:0000696,BFO:0000050,HAO:0001044
HAO:0000697,is_a,HAO:0000900
HAO:0000697,BFO:0000050,HAO:0000575
HAO:0000698,is_a,HAO:0000829
